prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
MJ-21x13EL,21.0,13.0,820.0,0.00975,2.08,1683.4698760381095,1683.4698760381095,2.2190174437304555,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.09995574070857909
MJ-21x13EL,21.0,13.0,320.0,0.0640224609375,0.8117073170731708,1683.4698760381095,1683.4698760381095,5.686232199559292,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,14.535807062063688,True,0.2561365855657339
MJ-21x13EL,21.0,13.0,900.0,0.008093703703703702,2.282926829268293,1683.4698760381095,1683.4698760381095,2.021771448732193,79.53983867610008,70.85208192636422,9.231112565918696,0.7715559535381014,37.76833420453556,True,0.09107078597892761
MJ-21x13EL,21.0,13.0,180.0,0.20234259259259257,0.45658536585365855,1683.4698760381095,1683.4698760381095,10.108857243660964,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,4.816792888583395,True,0.455353929894638
MJ-21x13EL,21.0,13.0,660.0,0.015050275482093664,1.6741463414634148,1683.4698760381095,1683.4698760381095,2.75696106645299,79.53983867610008,70.85208192636422,9.231112565918696,0.7715559535381014,37.76833420453556,True,0.12418743542581037
MJ-21x13EL,21.0,13.0,880.0,0.008465779958677684,2.2321951219512197,1683.4698760381095,1683.4698760381095,2.0677207998397424,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.09314057656935777
MJ-21x13EL,21.0,13.0,220.0,0.13545247933884294,0.5580487804878049,1683.4698760381095,1683.4698760381095,8.27088319935897,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,7.301538993089076,True,0.3725623062774311
MJ-21x13EL,21.0,13.0,200.0,0.1638975,0.5073170731707317,1683.4698760381095,1683.4698760381095,9.097971519294868,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,5.98555912912075,True,0.4098185369051742
MJ-21x13EL,21.0,13.0,640.0,0.016005615234375,1.6234146341463416,1683.4698760381095,1683.4698760381095,2.843116099779646,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.12806829278286694
MJ-21x13EL,21.0,13.0,840.0,0.00929124149659864,2.1307317073170733,1683.4698760381095,1683.4698760381095,2.1661836950702065,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.09757584212027957
