span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,n_packs,cells_per_string,string_plan,n_strings,n_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
4.5,0.4,1.6,0.34,1.0,1.0,0.4,2.25,2,mixed,29+29+21+10+10+7,6,106,19x10E,11.537051410537636,1.8,11.25,0.28461538461538466,9.590905473306286,11.509086567967543,11.699868445955724,132.77646434169503,137.30876540252183,2.5722355512839115,0.00968598324994693,0.844592215558624,-753.9403888248823,753.9403888248823,0.25098943951470665,2333.1376639724463,3107.425853748119,15.0,False,"SOC floor violated (min 0.010, unmet 754 Wh); did not refill (end SOC 0.845)"
4.5,0.52,1.6,0.28,0.6,0.0,0.312,0.5626433822143527,2,mixed,29+29+29+8+3+3,6,101,19x10E,11.922930434678149,1.9890298235005857,10.180842821331401,0.27815282654698853,9.275115080136395,11.130138096163673,11.31463828527198,132.07942139737963,136.15697918045024,2.474989094542529,0.008303361844991749,0.7559826180440332,-756.1271673810895,756.1271673810895,0.182249444211268,2223.0840005775194,3085.9245406209116,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 756 Wh); did not refill (end SOC 0.756)"
4.5,0.52,1.6,0.34,0.6,0.0,0.312,0.5626433822143527,2,mixed,29+29+29+8+3+3,6,101,19x10E,11.922930434678149,1.9890298235005857,10.180842821331401,0.27815282654698853,9.275115080136395,11.130138096163673,11.31463828527198,132.07942139737963,136.15697918045024,2.474989094542529,0.008303361844991749,0.7559826180440332,-756.1271673810895,756.1271673810895,0.182249444211268,2223.0840005775194,3085.9245406209116,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 756 Wh); did not refill (end SOC 0.756)"
4.5,0.52,1.3,0.28,0.6,0.0,0.312,0.6284588974595883,2,mixed,29+29+29+9+7+2+2,7,107,19x10E,11.959076674265226,2.0027194506715946,10.111251475192562,0.27768480510524457,9.257361356795561,11.108833628154674,11.292980660964062,133.4585518529179,137.5885845956806,2.461321742741496,0.005288781414091613,0.8572000622366162,-757.1602971055496,757.1602971055496,0.3379861409312662,2355.1483966514315,3120.1755391548795,15.0,False,"SOC floor violated (min 0.005, unmet 757 Wh); did not refill (end SOC 0.857)"
4.5,0.52,1.3,0.34,0.6,0.0,0.312,0.6284588974595883,2,mixed,29+29+29+9+7+2+2,7,107,19x10E,11.959076674265226,2.0027194506715946,10.111251475192562,0.27768480510524457,9.257361356795561,11.108833628154674,11.292980660964062,133.4585518529179,137.5885845956806,2.461321742741496,0.005288781414091613,0.8572000622366162,-757.1602971055496,757.1602971055496,0.3379861409312662,2355.1483966514315,3120.1755391548795,15.0,False,"SOC floor violated (min 0.005, unmet 757 Wh); did not refill (end SOC 0.857)"
4.5,0.36,1.6,0.28,0.4,0.5,0.144,1.3279157997136048,2,mixed,24+24+12,3,60,19x10E,10.06911736704795,1.4208298127381387,14.252234728222238,0.2975784679405764,10.08493539017915,12.101922468214978,12.302531568000484,109.06642534689149,113.47536797784453,3.0674875404669737,0.007082955789814284,0.19470767015239424,-758.5923906327872,554.186503666799,0.2221610183404851,1320.64396073912,2527.7219829702294,17.166666666666668,False,"SOC floor violated (min 0.007, unmet 554 Wh); did not refill (end SOC 0.195)"
4.5,0.36,1.6,0.34,0.4,0.5,0.144,1.3279157997136048,2,mixed,24+24+12,3,60,19x10E,10.06911736704795,1.4208298127381387,14.252234728222238,0.2975784679405764,10.08493539017915,12.101922468214978,12.302531568000484,109.06642534689149,113.47536797784453,3.0674875404669737,0.007082955789814284,0.19470767015239424,-758.5923906327872,554.186503666799,0.2221610183404851,1320.64396073912,2527.7219829702294,17.166666666666668,False,"SOC floor violated (min 0.007, unmet 554 Wh); did not refill (end SOC 0.195)"
5.5,0.3,1.3,0.34,0.6,0.0,0.18,0.3878193054161349,2,mixed,24+24+10,3,58,16x12E,9.665662424186909,1.366538316649936,22.13622525723082,0.31487897050260794,10.075192534051386,12.090231040861662,12.29064633617332,120.2047645495055,91.26816326526826,2.3976023026857534,9.654503087004607e-05,0.2798820651712318,-759.2231564815288,759.2231564815288,2.4969416905814406,1276.622495381149,2603.3516586844644,18.416666666666668,False,"SOC floor violated (min 0.000, unmet 759 Wh); did not refill (end SOC 0.280)"
4.0,0.4,1.3,0.28,0.6,0.5,0.24,1.2453047623958522,2,mixed,27+27+21+7,4,82,19x10E,10.309039572727462,1.4792487619833365,10.81630109228392,0.2821478901064903,10.000850735189438,12.001020882227325,12.19995737368262,128.0802255634014,133.20264682673746,2.9143907648090295,0.00877497995700254,0.42512886428335817,-761.1442848385547,761.1442848385547,0.3582943837839281,1804.880079676798,2994.477915189716,16.083333333333332,False,"SOC floor violated (min 0.009, unmet 761 Wh); did not refill (end SOC 0.425)"
4.5,0.3,1.6,0.34,0.4,0.0,0.12,0.28771221945048153,2,mixed,17+17,2,34,22x12E,8.949472492931504,0.9967881995010865,20.31524852534927,0.31207561711107396,11.351303199152397,13.621563838982876,13.847363472601932,63.23828914572459,65.2260329632856,7.926815831027351,0.0870296567714956,0.18725837362192924,-765.7884110812164,0.0,0.16517409043554207,748.3649110855014,1410.970564947799,17.333333333333332,False,"SOC floor violated (min 0.087, unmet 0 Wh); did not refill (end SOC 0.187)"
4.5,0.36,1.3,0.28,0.4,0.5,0.144,1.3507978314067701,2,mixed,23+23+12,3,58,19x10E,9.874848652956233,1.4257723315838622,14.202828566258315,0.2974094929373038,9.969849031118521,11.963818837342226,12.162138644237347,105.48022568335982,109.5237469554851,3.1420915730370385,0.0032424500164777697,0.1857409780912299,-767.2542151638719,500.87255056129527,0.2429404438010157,1276.6224953811497,2439.156145093497,17.166666666666668,False,"SOC floor violated (min 0.003, unmet 501 Wh); did not refill (end SOC 0.186)"
4.5,0.36,1.3,0.34,0.4,0.5,0.144,1.3507978314067701,2,mixed,23+23+12,3,58,19x10E,9.874848652956233,1.4257723315838622,14.202828566258315,0.2974094929373038,9.969849031118521,11.963818837342226,12.162138644237347,105.48022568335982,109.5237469554851,3.1420915730370385,0.0032424500164777697,0.1857409780912299,-767.2542151638719,500.87255056129527,0.2429404438010157,1276.6224953811497,2439.156145093497,17.166666666666668,False,"SOC floor violated (min 0.003, unmet 501 Wh); did not refill (end SOC 0.186)"
5.0,0.3,1.3,0.34,0.6,0.5,0.18,1.4540034507457689,2,mixed,26+26,2,52,19x10E,9.581968306082937,1.3744804140894922,18.18869133654476,0.30809131160982944,10.002453393160797,12.002944071792957,12.201912443251489,92.6024976426852,96.25408080593704,3.2999080710327853,0.00846963607464128,0.18534449561578378,-767.6372172351528,320.8503610793268,0.2380718426251794,1144.5580993072374,2128.021025567201,17.0,False,"SOC floor violated (min 0.008, unmet 321 Wh); did not refill (end SOC 0.185)"
5.0,0.36,1.3,0.34,0.4,0.5,0.144,1.4876369168177235,2,mixed,26+26,2,52,19x10E,10.029403884695112,1.5813295740326283,15.809481091437656,0.3023631810267888,9.540580779517699,11.448696935421237,11.638477756771247,93.35745004656661,96.34004498233045,3.1353433472118546,0.007415835911758397,0.18370587976336997,-769.2201201485847,332.474986984304,0.22374447989294308,1144.5580993072374,2141.208416089961,17.083333333333336,False,"SOC floor violated (min 0.007, unmet 332 Wh); did not refill (end SOC 0.184)"
4.0,0.3,1.6,0.34,0.6,0.0,0.18,0.298732218071772,2,mixed,17+17+8,3,42,22x12E,9.122951332202684,0.9958478661686126,16.06671113486219,0.30306427502155037,11.466203089318215,13.759443707181857,13.987528924460085,71.24068013293683,73.50675078913638,7.718788960316646,0.008069124010739582,0.18132034402429784,-771.5245476725282,14.54910167393874,0.13038562676049043,924.450772517384,1606.5830138906229,16.583333333333332,False,"SOC floor violated (min 0.008, unmet 15 Wh); did not refill (end SOC 0.181)"
5.5,0.3,1.3,0.34,0.4,0.0,0.12,0.3529443121020869,2,mixed,21+21,2,42,18x12E,9.16567584008234,1.2185299761783757,24.8249945355237,0.31826631968059665,10.389929180847378,12.467915017016853,12.674591040130963,72.0868842122288,74.02301012586133,3.9620717865956796,0.008669654578237634,0.17818924543593234,-774.5491889088893,29.07182379020229,0.08736401536674401,924.450772517384,1624.1221339673357,16.75,False,"SOC floor violated (min 0.009, unmet 29 Wh); did not refill (end SOC 0.178)"
5.0,0.3,1.6,0.34,0.6,0.0,0.18,0.33265133972193933,2,mixed,21+21,2,42,19x12E,9.42798485433772,1.2399181607666325,20.162621043103908,0.31181765093261626,10.44627313099614,12.535527757195368,12.743324571735538,72.13479494121441,74.06150051015304,4.632019918061346,0.0079087936390299,0.17714980156871107,-775.553291684625,29.15088997645382,0.08415648334243522,924.450772517384,1625.2036939639424,16.75,False,"SOC floor violated (min 0.008, unmet 29 Wh); did not refill (end SOC 0.177)"
4.0,0.3,1.3,0.28,0.4,0.5,0.12,1.1767718610457285,2,mixed,19+19,2,38,22x12E,8.889104836434058,1.051818934988231,15.211743645002006,0.3006424499283939,11.013033771307295,13.215640525568753,13.43471131831977,67.30571488059448,69.18087906344267,7.924159129377575,0.03949970236860659,0.176944397083222,-775.7517124176076,0.0,0.1401434318281325,836.4078418014428,1508.6195700961102,16.916666666666668,False,"SOC floor violated (min 0.039, unmet 0 Wh); did not refill (end SOC 0.177)"
4.0,0.3,1.3,0.34,0.4,0.5,0.12,1.1767718610457285,2,mixed,19+19,2,38,22x12E,8.889104836434058,1.051818934988231,15.211743645002006,0.3006424499283939,11.013033771307295,13.215640525568753,13.43471131831977,67.30571488059448,69.18087906344267,7.924159129377575,0.03949970236860659,0.176944397083222,-775.7517124176076,0.0,0.1401434318281325,836.4078418014428,1508.6195700961102,16.916666666666668,False,"SOC floor violated (min 0.039, unmet 0 Wh); did not refill (end SOC 0.177)"
5.0,0.3,1.6,0.34,0.6,0.0,0.18,0.33265133972193933,3,mixed,21+21,2,42,22x12E,10.762171342338906,1.2399181607666325,20.162621043103908,0.31181765093261626,11.160968689322369,13.393162427186843,13.615175934946102,71.42913867842181,73.62994178615287,6.5266094180166965,0.3273616175736012,0.4423451634717961,-779.0618581293675,0.0,0.12011971034244931,924.450772517384,1610.4385510721488,16.666666666666664,False,did not refill (end SOC 0.442)
4.0,0.36,1.3,0.28,0.4,0.5,0.144,1.2132812680256477,2,mixed,20+20+12,3,52,18x12E,9.500605642747987,1.2700687538935398,12.597743193783947,0.29119894814883723,10.361210074774405,12.433452089729286,12.639556833624136,95.82895838839053,98.33692012070568,3.680414232927703,0.00982276416210381,0.17252359869547182,-780.0222036601742,377.30069933430576,0.19393934813279282,1144.5580993072374,2196.8237430145045,17.25,False,"SOC floor violated (min 0.010, unmet 377 Wh); did not refill (end SOC 0.173)"
4.0,0.36,1.3,0.34,0.4,0.5,0.144,1.2132812680256477,2,mixed,20+20+12,3,52,18x12E,9.500605642747987,1.2700687538935398,12.597743193783947,0.29119894814883723,10.361210074774405,12.433452089729286,12.639556833624136,95.82895838839053,98.33692012070568,3.680414232927703,0.00982276416210381,0.17252359869547182,-780.0222036601742,377.30069933430576,0.19393934813279282,1144.5580993072374,2196.8237430145045,17.25,False,"SOC floor violated (min 0.010, unmet 377 Wh); did not refill (end SOC 0.173)"
4.5,0.3,1.3,0.34,0.6,0.5,0.18,1.3187108526089395,2,mixed,23+23,2,46,18x12E,9.247405073679662,1.2382453023130726,16.3537870583256,0.30382067342519403,10.352733765847082,12.4232805190165,12.62921665253978,82.05749108007464,84.18143193168508,3.8617108681559285,0.008031103674642302,0.17135729403377653,-781.1488539633718,175.04978654032527,0.11798817819536585,1012.4937032333256,1864.2473718830693,17.0,False,"SOC floor violated (min 0.008, unmet 175 Wh); did not refill (end SOC 0.171)"
4.0,0.3,1.6,0.28,0.6,0.5,0.18,1.1644943732591284,2,mixed,20+20,2,40,22x12E,9.205567386633854,1.0997393247910954,14.54890230740756,0.2985689715234622,10.96046179357141,13.152554152285692,13.370579185523185,69.44912984287777,71.37177042061128,7.629436786277587,0.013319040968215566,0.1683444192290558,-784.0592910247321,0.0,0.14456437739445724,880.4293071594138,1560.7182604176314,16.75,False,"SOC floor violated (min 0.013, unmet 0 Wh); did not refill (end SOC 0.168)"
4.0,0.3,1.6,0.34,0.6,0.5,0.18,1.1644943732591284,2,mixed,20+20,2,40,22x12E,9.205567386633854,1.0997393247910954,14.54890230740756,0.2985689715234622,10.96046179357141,13.152554152285692,13.370579185523185,69.44912984287777,71.37177042061128,7.629436786277587,0.013319040968215566,0.1683444192290558,-784.0592910247321,0.0,0.14456437739445724,880.4293071594138,1560.7182604176314,16.75,False,"SOC floor violated (min 0.013, unmet 0 Wh); did not refill (end SOC 0.168)"
4.0,0.45,1.3,0.28,0.6,0.0,0.27,0.5098574397874889,2,mixed,25+25+21+7,4,78,19x10E,10.401063486705478,1.531774339161748,10.44540281877021,0.2798751487862705,9.87165406815419,11.845984881785027,12.042351398712327,128.65105714656937,133.5299641858241,2.8826264432732094,0.004991191933603527,0.34857127422539896,-784.9555602121155,784.9555602121155,0.2437664828995807,1716.837148960857,3004.623749898672,16.416666666666668,False,"SOC floor violated (min 0.005, unmet 785 Wh); did not refill (end SOC 0.349)"
4.0,0.45,1.3,0.34,0.6,0.0,0.27,0.5098574397874889,2,mixed,25+25+21+7,4,78,19x10E,10.401063486705478,1.531774339161748,10.44540281877021,0.2798751487862705,9.87165406815419,11.845984881785027,12.042351398712327,128.65105714656937,133.5299641858241,2.8826264432732094,0.004991191933603527,0.34857127422539896,-784.9555602121155,784.9555602121155,0.2437664828995807,1716.837148960857,3004.623749898672,16.416666666666668,False,"SOC floor violated (min 0.005, unmet 785 Wh); did not refill (end SOC 0.349)"
4.0,0.4,1.6,0.28,0.6,0.5,0.24,1.2205686848003234,2,mixed,28+28+18,3,74,19x10E,10.311726875216038,1.4752909895680517,10.84531805124399,0.2823191398744593,10.015561567898267,12.01867388147792,12.21790300018293,127.54864787879227,132.6513860191577,2.9163068119320927,0.0046126856512737745,0.28677628378068626,-786.4829732203982,786.4829732203982,0.19707289897133978,1628.7942182449158,2978.1624006086518,16.75,False,"SOC floor violated (min 0.005, unmet 786 Wh); did not refill (end SOC 0.287)"
4.0,0.4,1.6,0.34,0.6,0.5,0.24,1.2205686848003234,2,mixed,28+28+18,3,74,19x10E,10.311726875216038,1.4752909895680517,10.84531805124399,0.2823191398744593,10.015561567898267,12.01867388147792,12.21790300018293,127.54864787879227,132.6513860191577,2.9163068119320927,0.0046126856512737745,0.28677628378068626,-786.4829732203982,786.4829732203982,0.19707289897133978,1628.7942182449158,2978.1624006086518,16.75,False,"SOC floor violated (min 0.005, unmet 786 Wh); did not refill (end SOC 0.287)"
4.0,0.45,1.3,0.28,0.4,0.5,0.18000000000000002,1.2687815315068947,2,mixed,26+26+24,3,76,19x10E,10.433352154666162,1.6025710135068616,9.983956944901708,0.2768118311463376,9.666110171940316,11.599332206328379,11.791610052937967,128.23915502547217,132.72562467835948,2.8670292916781137,0.0036646307795012434,0.3188885951733125,-786.5940487370356,786.5940487370356,0.2790423985744657,1672.8156836028854,2991.014370536938,16.583333333333332,False,"SOC floor violated (min 0.004, unmet 787 Wh); did not refill (end SOC 0.319)"
4.0,0.45,1.3,0.34,0.4,0.5,0.18000000000000002,1.2687815315068947,2,mixed,26+26+24,3,76,19x10E,10.433352154666162,1.6025710135068616,9.983956944901708,0.2768118311463376,9.666110171940316,11.599332206328379,11.791610052937967,128.23915502547217,132.72562467835948,2.8670292916781137,0.0036646307795012434,0.3188885951733125,-786.5940487370356,786.5940487370356,0.2790423985744657,1672.8156836028854,2991.014370536938,16.583333333333332,False,"SOC floor violated (min 0.004, unmet 787 Wh); did not refill (end SOC 0.319)"
5.0,0.36,1.6,0.34,0.4,0.5,0.144,1.463588302802556,2,mixed,26+26,2,52,19x10E,10.199732125654977,1.5761350734053523,15.861584721914548,0.3025070287364671,9.63709445488776,11.564513345865313,11.756214013082833,95.53850535685352,98.71104249927068,3.0770703894048053,0.005027866802911127,0.1652749781842985,-787.0243710739677,367.7750789086777,0.14060001571376662,1144.5580993072374,2194.338754275789,17.25,False,"SOC floor violated (min 0.005, unmet 368 Wh); did not refill (end SOC 0.165)"
4.0,0.45,1.3,0.28,0.6,0.5,0.27,1.2768340838119103,2,mixed,29+29+24,3,82,19x10E,10.61902524082027,1.669830135086144,9.581812942413203,0.27390158069338805,9.553326673908488,11.463992008690186,11.65402637082164,130.214834061687,134.589820950166,2.8030905601053853,0.0001362902783858689,0.4057640813013231,-787.3380460694646,787.3380460694646,0.2019951059118649,1804.880079676798,3039.426748106914,16.166666666666668,False,"SOC floor violated (min 0.000, unmet 787 Wh); did not refill (end SOC 0.406)"
4.0,0.45,1.3,0.34,0.6,0.5,0.27,1.2768340838119103,2,mixed,29+29+24,3,82,19x10E,10.61902524082027,1.669830135086144,9.581812942413203,0.27390158069338805,9.553326673908488,11.463992008690186,11.65402637082164,130.214834061687,134.589820950166,2.8030905601053853,0.0001362902783858689,0.4057640813013231,-787.3380460694646,787.3380460694646,0.2019951059118649,1804.880079676798,3039.426748106914,16.166666666666668,False,"SOC floor violated (min 0.000, unmet 787 Wh); did not refill (end SOC 0.406)"
5.0,0.36,1.3,0.34,0.6,0.0,0.216,0.4478819785745004,2,mixed,25+25,2,50,19x10E,9.848535111563688,1.504495004914728,16.61687138763013,0.3044909075562075,9.692568812392253,11.631082574870703,11.823886735614915,92.03217674266766,95.13497104292883,3.2061536906151296,0.009468512784865435,0.16212056313615897,-790.0715360104704,323.9145035648845,0.1168167310248324,1100.5366339492664,2109.716103350783,17.25,False,"SOC floor violated (min 0.009, unmet 324 Wh); did not refill (end SOC 0.162)"
5.5,0.3,1.6,0.34,0.6,0.0,0.18,0.3483344655398164,2,mixed,24+24,2,48,16x12E,9.663540748202658,1.361800135864778,22.213244956676757,0.3149874094779834,10.091597112344566,12.109916534813479,12.310658149288956,88.4769455751297,90.77520003918441,2.4021885170581823,0.00941248948252811,0.15959679733491774,-792.5094937744694,274.6555730135005,0.1785778718542552,1056.5151685912965,2018.9599114354805,17.25,False,"SOC floor violated (min 0.009, unmet 275 Wh); did not refill (end SOC 0.160)"
5.0,0.36,1.3,0.28,0.6,0.5,0.216,1.4956291289888761,3,mixed,28+28+14+7,4,77,16x12E,11.824014223907275,1.6553705945743977,15.10235839753309,0.3003128143040936,10.124726557257771,12.149671868709325,12.351072492674035,92.26610094622887,124.76328103463878,1.8374269350070973,0.1704295715948065,0.43304507024058064,-792.5376932213987,0.0,0.38932269537922554,1694.8264162818712,2392.277240186582,14.833333333333334,False,"SOC floor violated (min 0.170, unmet 0 Wh); did not refill (end SOC 0.433)"
